ID_TRANSCRIPT,ID_GENE,COSMIC_ID_TRANSCRIPT,GENOME_VERSION,ACCESSION,ACCESSION_VERSION,SOURCE,VERSION,IS_CANONICAL,ID_BIOTYPE,CCDS_ACCESSION,REF_SEQ,FLAGS
57796,302,514608,37,ENST00000514608,1,Ensembl,93,y,45,,,gencode_basic
20695,303,419282,37,ENST00000419282,2,Ensembl,93,n,1,,,
33195,303,545105,37,ENST00000545105,1,Ensembl,93,n,40,,,
46767,303,542254,37,ENST00000542254,1,Ensembl,93,n,14,,,
57860,303,344028,37,ENST00000344028,5,Ensembl,93,n,23,,NM_001254750.1,gencode_basic
78009,303,505761,37,ENST00000505761,2,Ensembl,93,n,1,,,
102932,303,542157,37,ENST00000542157,1,Ensembl,93,n,23,,,cds_end_NF
109208,303,538611,37,ENST00000538611,1,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
121921,303,352009,37,ENST00000352009,5,Ensembl,93,n,23,CCDS58138.1,,gencode_basic
125106,303,346437,37,ENST00000346437,4,Ensembl,93,n,23,,,gencode_basic
129907,303,344931,37,ENST00000344931,5,Ensembl,93,n,14,,,
133080,303,452451,37,ENST00000452451,2,Ensembl,93,n,23,CCDS58137.1,NM_001254751.1,gencode_basic
144375,303,433107,37,ENST00000433107,2,Ensembl,93,n,23,,,cds_end_NF
155070,303,545320,37,ENST00000545320,1,Ensembl,93,n,40,,,
155419,303,5921,37,ENST00000313421,7,Ensembl,93,y,23,CCDS7999.1,NM_006725.4,gencode_basic
170262,303,538288,37,ENST00000538288,1,Ensembl,93,n,40,,,
177390,303,541964,37,ENST00000541964,1,Ensembl,93,n,1,,,
105414,304,265922,37,ENST00000265922,3,Ensembl,93,y,23,CCDS6822.1,NM_014618.2,gencode_basic
132677,304,105587,37,ENST00000373964,2,Ensembl,93,n,23,,,gencode_basic
194289,304,482797,37,ENST00000482797,1,Ensembl,93,n,40,,,
160269,305,511780,37,ENST00000511780,2,Ensembl,93,y,13,,,gencode_basic
195780,306,330292,37,ENST00000330292,4,Ensembl,93,y,49,,,gencode_basic
136184,307,516722,37,ENST00000516722,1,Ensembl,93,y,9,,,gencode_basic
37584,308,561710,37,ENST00000561710,1,Ensembl,93,n,23,,,cds_start_NF
59787,308,569451,37,ENST00000569451,1,Ensembl,93,n,23,,,gencode_basic
115828,308,565658,37,ENST00000565658,1,Ensembl,93,n,1,,,
168324,308,67919,37,ENST00000248114,6,Ensembl,93,y,23,CCDS32368.1,NM_005262.2,gencode_basic
169377,308,567719,37,ENST00000567719,1,Ensembl,93,n,23,,,gencode_basic
135862,309,66997,37,ENST00000339948,3,Ensembl,93,y,23,CCDS30952.1,NM_001009992.1,gencode_basic
145256,310,510813,37,ENST00000510813,1,Ensembl,93,y,13,,,gencode_basic
134932,311,455938,37,ENST00000455938,1,Ensembl,93,y,13,,,gencode_basic
1369,312,560641,37,ENST00000560641,1,Ensembl,93,n,23,,,gencode_basic
7182,312,474046,37,ENST00000474046,1,Ensembl,93,n,40,,,
13826,312,558837,37,ENST00000558837,1,Ensembl,93,n,23,,,cds_end_NF
23209,312,559240,37,ENST00000559240,1,Ensembl,93,n,23,,,gencode_basic
25049,312,467023,37,ENST00000467023,1,Ensembl,93,n,40,,,
34370,312,465089,37,ENST00000465089,2,Ensembl,93,n,1,,,
37489,312,559578,37,ENST00000559578,1,Ensembl,93,n,23,,,cds_end_NF
50262,312,468104,37,ENST00000468104,1,Ensembl,93,n,40,,,
66997,312,605467,37,ENST00000605467,1,Ensembl,93,n,1,,,
66826,312,107828,37,ENST00000540246,1,Ensembl,93,n,23,,,gencode_basic
76609,312,340699,37,ENST00000340699,3,Ensembl,93,n,23,,,cds_end_NF
93091,312,498497,37,ENST00000498497,2,Ensembl,93,n,1,,,
121343,312,482110,37,ENST00000482110,1,Ensembl,93,n,23,,,cds_end_NF
121394,312,560469,37,ENST00000560469,1,Ensembl,93,n,40,,,
132861,312,558796,37,ENST00000558796,2,Ensembl,93,n,40,,,
130227,312,106778,37,ENST00000540236,1,Ensembl,93,n,23,CCDS55653.1,,gencode_basic
139449,312,367897,37,ENST00000367897,1,Ensembl,93,n,23,CCDS55654.1,,gencode_basic
161084,312,6476,37,ENST00000420696,2,Ensembl,93,y,23,CCDS1246.1,NM_002585.3,gencode_basic
173550,312,559560,37,ENST00000559560,1,Ensembl,93,n,23,,,cds_end_NF
180768,312,496120,37,ENST00000496120,2,Ensembl,93,n,40,,,
186683,312,485769,37,ENST00000485769,1,Ensembl,93,n,23,,,gencode_basic
191205,312,401534,37,ENST00000401534,1,Ensembl,93,n,23,CCDS55654.1,,gencode_basic
189872,313,410350,37,ENST00000410350,1,Ensembl,93,y,32,,,gencode_basic
87972,314,365328,37,ENST00000365328,1,Ensembl,93,y,19,,,gencode_basic
22771,315,404744,37,ENST00000404744,1,Ensembl,93,n,23,,,gencode_basic
42989,315,381037,37,ENST00000381037,4,Ensembl,93,n,14,,,
78343,315,474256,37,ENST00000474256,1,Ensembl,93,n,40,,,
93049,315,404583,37,ENST00000404583,1,Ensembl,93,n,23,,,gencode_basic
140684,315,475605,37,ENST00000475605,1,Ensembl,93,n,40,,,
175352,315,68723,37,ENST00000314567,3,Ensembl,93,y,23,CCDS33670.1,NM_207327.4,gencode_basic
159002,316,430719,37,ENST00000430719,1,Ensembl,93,y,29,,,gencode_basic
182790,317,453145,37,ENST00000453145,1,Ensembl,93,y,13,,,gencode_basic
69317,318,414203,37,ENST00000414203,2,Ensembl,93,y,29,,,gencode_basic
162067,319,480875,37,ENST00000480875,1,Ensembl,93,y,13,,,gencode_basic
13884,320,502809,37,ENST00000502809,1,Ensembl,93,y,45,,,gencode_basic
56746,321,587933,37,ENST00000587933,1,Ensembl,93,y,3,,,gencode_basic
32244,322,457038,37,ENST00000457038,1,Ensembl,93,y,13,,,gencode_basic
5402,323,482102,37,ENST00000482102,2,Ensembl,93,n,23,,,gencode_basic
19174,323,534056,37,ENST00000534056,1,Ensembl,93,n,23,,,gencode_basic
46124,323,472069,37,ENST00000472069,1,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
49681,323,467578,37,ENST00000467578,2,Ensembl,93,n,23,,,gencode_basic
68934,323,54932,37,ENST00000370898,3,Ensembl,93,n,23,CCDS663.2,NM_003838.4,gencode_basic
68213,323,609362,37,ENST00000609362,1,Ensembl,93,y,23,,,gencode_basic
96867,323,370894,37,ENST00000370894,5,Ensembl,93,n,23,,,gencode_basic
123438,323,524915,37,ENST00000524915,1,Ensembl,93,n,40,,,
152517,323,529485,37,ENST00000529485,1,Ensembl,93,n,14,,,
51906,324,540267,37,ENST00000540267,1,Ensembl,93,n,1,,,
86172,324,396451,37,ENST00000396451,4,Ensembl,93,n,14,,,
101564,324,61650,37,ENST00000240618,6,Ensembl,93,y,23,CCDS8623.1,NM_007360.3,gencode_basic
133485,324,544449,37,ENST00000544449,1,Ensembl,93,n,1,,,
170270,324,540818,37,ENST00000540818,1,Ensembl,93,n,23,CCDS8623.1,,gencode_basic
76683,325,426527,37,ENST00000426527,1,Ensembl,93,y,45,,,gencode_basic
63586,326,513925,37,ENST00000513925,1,Ensembl,93,y,45,,,gencode_basic
8882,327,471621,37,ENST00000471621,1,Ensembl,93,n,1,,,
13869,327,482747,37,ENST00000482747,1,Ensembl,93,n,1,,,
17524,327,602795,37,ENST00000602795,1,Ensembl,93,y,23,CCDS13473.2,NM_198976.2,gencode_basic
38413,327,478389,37,ENST00000478389,1,Ensembl,93,n,1,,,
53491,327,497935,37,ENST00000497935,1,Ensembl,93,n,40,,,
61369,327,474543,37,ENST00000474543,1,Ensembl,93,n,1,,,
64086,327,5779,37,ENST00000344018,3,Ensembl,93,n,23,,,gencode_basic
77527,327,490205,37,ENST00000490205,1,Ensembl,93,n,1,,,
80430,327,477741,37,ENST00000477741,1,Ensembl,93,n,1,,,
88858,327,479207,37,ENST00000479207,1,Ensembl,93,n,40,,,
86411,327,492016,37,ENST00000492016,1,Ensembl,93,n,1,,,
160486,327,486263,37,ENST00000486263,1,Ensembl,93,n,1,,,
160427,327,460601,37,ENST00000460601,1,Ensembl,93,n,14,,,cds_start_NF
168057,327,464363,37,ENST00000464363,1,Ensembl,93,n,1,,,
47094,328,432407,37,ENST00000432407,1,Ensembl,93,y,35,,,gencode_basic
32166,329,415681,37,ENST00000415681,1,Ensembl,93,y,13,,,gencode_basic
125772,330,581803,37,ENST00000581803,1,Ensembl,93,y,10,,,gencode_basic
10524,331,393151,37,ENST00000393151,2,Ensembl,93,n,23,,,gencode_basic
12228,331,94160,37,ENST00000553484,1,Ensembl,93,n,23,,,gencode_basic
96186,331,554549,37,ENST00000554549,1,Ensembl,93,n,1,,,
138967,331,62743,37,ENST00000256339,4,Ensembl,93,y,23,CCDS9911.2,NM_020818.3,gencode_basic
150043,331,555664,37,ENST00000555664,1,Ensembl,93,n,23,,,gencode_basic
131323,332,364508,37,ENST00000364508,1,Ensembl,93,y,19,,,gencode_basic
2872,333,532964,37,ENST00000532964,1,Ensembl,93,n,23,,,gencode_basic
25717,333,524480,37,ENST00000524480,1,Ensembl,93,n,23,,,cds_end_NF
76323,333,526521,37,ENST00000526521,1,Ensembl,93,n,14,,,
91401,333,531803,37,ENST00000531803,1,Ensembl,93,n,23,,,cds_end_NF
96975,333,533447,37,ENST00000533447,1,Ensembl,93,n,23,,,cds_end_NF
100173,333,530274,37,ENST00000530274,1,Ensembl,93,n,1,,,
155622,333,532573,37,ENST00000532573,1,Ensembl,93,n,40,,,
159826,333,528821,37,ENST00000528821,1,Ensembl,93,n,14,,,
177639,333,93561,37,ENST00000428559,2,Ensembl,93,y,23,CCDS44838.1,NM_015954.2,gencode_basic
180027,333,526530,37,ENST00000526530,1,Ensembl,93,n,23,,,gencode_basic
180087,334,459618,37,ENST00000459618,1,Ensembl,93,y,32,,,gencode_basic
5954,335,561378,37,ENST00000561378,1,Ensembl,93,n,1,,,
6364,335,543785,37,ENST00000543785,2,Ensembl,93,n,23,,NM_001284299.1,gencode_basic
34287,335,559381,37,ENST00000559381,1,Ensembl,93,n,1,,,
37715,335,559634,37,ENST00000559634,1,Ensembl,93,n,1,,,
40077,335,456256,37,ENST00000456256,2,Ensembl,93,n,23,CCDS61591.1,NM_001284298.1,gencode_basic
47445,335,558409,37,ENST00000558409,1,Ensembl,93,n,1,,,
50884,335,559671,37,ENST00000559671,1,Ensembl,93,n,23,,,cds_start_NF
58748,335,560701,37,ENST00000560701,1,Ensembl,93,n,1,,,
72842,335,557821,37,ENST00000557821,1,Ensembl,93,n,23,CCDS61592.1,NM_001284297.1,gencode_basic
76318,335,559618,37,ENST00000559618,1,Ensembl,93,n,14,,,cds_start_NF
84147,335,560009,37,ENST00000560009,1,Ensembl,93,n,1,,,
88182,335,558505,37,ENST00000558505,1,Ensembl,93,n,1,,,
158314,335,560093,37,ENST00000560093,1,Ensembl,93,n,1,,,
162145,335,558588,37,ENST00000558588,1,Ensembl,93,n,14,,,
183475,335,4047,37,ENST00000260402,3,Ensembl,93,y,23,CCDS42020.1,NM_004573.2,gencode_basic
61230,336,500893,37,ENST00000500893,2,Ensembl,93,y,49,,,gencode_basic
155778,337,511960,37,ENST00000511960,2,Ensembl,93,y,47,,,gencode_basic
47036,338,432195,37,ENST00000432195,1,Ensembl,93,y,29,,,gencode_basic
65589,339,551932,37,ENST00000551932,1,Ensembl,93,y,45,,,gencode_basic
8873,340,544148,37,ENST00000544148,1,Ensembl,93,y,13,,,gencode_basic
25699,341,529237,37,ENST00000529237,1,Ensembl,93,n,23,CCDS44544.1,,gencode_basic
47642,341,537760,37,ENST00000537760,1,Ensembl,93,n,23,CCDS53603.1,NM_001177314.1,gencode_basic
69597,341,545643,37,ENST00000545643,1,Ensembl,93,n,23,,NM_012250.5,gencode_basic
73106,341,531807,37,ENST00000531807,1,Ensembl,93,n,23,,,cds_end_NF
98671,341,414023,37,ENST00000414023,2,Ensembl,93,n,23,CCDS44544.1,,gencode_basic
115117,341,526717,37,ENST00000526717,1,Ensembl,93,n,14,,,
115766,341,1128,37,ENST00000256196,4,Ensembl,93,y,23,CCDS7814.1,,gencode_basic
133846,341,534746,37,ENST00000534746,1,Ensembl,93,n,23,CCDS44544.1,,gencode_basic
141596,341,531421,37,ENST00000531421,1,Ensembl,93,n,23,,,cds_end_NF
154518,341,532814,37,ENST00000532814,1,Ensembl,93,n,23,CCDS44544.1,NM_001177315.1,gencode_basic
154406,341,532950,37,ENST00000532950,1,Ensembl,93,n,14,,,
176624,341,526063,37,ENST00000526063,1,Ensembl,93,n,23,CCDS44544.1,NM_001102669.2,gencode_basic
61701,342,564897,37,ENST00000564897,1,Ensembl,93,n,4,,,
171897,342,568624,37,ENST00000568624,1,Ensembl,93,y,40,,,gencode_basic
195117,342,424531,37,ENST00000424531,1,Ensembl,93,n,4,,,
2026,343,393594,37,ENST00000393594,3,Ensembl,93,n,23,,NM_001288737.1,gencode_basic
2792,343,3271,37,ENST00000372923,3,Ensembl,93,y,23,CCDS6895.1,NM_004408.2,gencode_basic
14674,343,104821,37,ENST00000486160,1,Ensembl,93,n,23,,,gencode_basic
75640,343,482638,37,ENST00000482638,2,Ensembl,93,n,14,,,cds_start_NF
91191,343,441149,37,ENST00000441149,2,Ensembl,93,n,1,,,
149669,343,463998,37,ENST00000463998,1,Ensembl,93,n,1,,,
159671,343,479174,37,ENST00000479174,1,Ensembl,93,n,40,,,
173959,343,475805,37,ENST00000475805,1,Ensembl,93,n,23,,NM_001288738.1,gencode_basic
180932,343,493925,37,ENST00000493925,1,Ensembl,93,n,40,,,
182850,343,93206,37,ENST00000341179,7,Ensembl,93,n,23,CCDS43882.1,NM_001005336.1,gencode_basic
88513,344,500031,37,ENST00000500031,1,Ensembl,93,y,29,,,gencode_basic
1243,345,432599,37,ENST00000432599,1,Ensembl,93,y,45,,,gencode_basic
149717,346,561956,37,ENST00000561956,1,Ensembl,93,y,3,,,gencode_basic
105468,347,546688,37,ENST00000546688,1,Ensembl,93,y,13,,,gencode_basic
2762,348,383606,37,ENST00000383606,3,Ensembl,93,y,24,,,gencode_basic
92058,349,456782,37,ENST00000456782,1,Ensembl,93,y,3,,,gencode_basic
157181,350,588924,37,ENST00000588924,1,Ensembl,93,y,13,,,gencode_basic
157919,351,393978,37,ENST00000393978,2,Ensembl,93,y,13,,,gencode_basic
8465,352,602411,37,ENST00000602411,1,Ensembl,93,y,3,,,gencode_basic
165266,353,514065,37,ENST00000514065,1,Ensembl,93,y,13,,,gencode_basic
79005,354,432702,37,ENST00000432702,1,Ensembl,93,y,45,,,gencode_basic
195864,355,6779,37,ENST00000429584,2,Ensembl,93,y,23,CCDS14202.1,NM_206923.3,gencode_basic
38278,356,60849,37,ENST00000270115,7,Ensembl,93,y,23,CCDS7700.1,NM_198075.3,gencode_basic
154055,357,459446,37,ENST00000459446,1,Ensembl,93,y,9,,,gencode_basic
163086,358,437678,37,ENST00000437678,1,Ensembl,93,y,13,,,gencode_basic
17365,359,461867,37,ENST00000461867,1,Ensembl,93,n,23,,,cds_end_NF
31331,359,471379,37,ENST00000471379,1,Ensembl,93,n,1,,,
102036,359,57092,37,ENST00000314251,3,Ensembl,93,y,23,CCDS3215.1,NM_001278659.1,gencode_basic
164858,359,469787,37,ENST00000469787,1,Ensembl,93,n,14,,,
177398,359,497642,37,ENST00000497642,1,Ensembl,93,n,14,,,
190886,359,382808,37,ENST00000382808,4,Ensembl,93,n,23,CCDS63837.1,NM_001278658.1,gencode_basic
42405,360,471444,37,ENST00000471444,1,Ensembl,93,n,40,,,
153348,360,498640,37,ENST00000498640,1,Ensembl,93,n,40,,,
150888,360,57064,37,ENST00000237696,5,Ensembl,93,y,23,CCDS3184.1,NM_206963.1,gencode_basic
167436,360,479756,37,ENST00000479756,1,Ensembl,93,n,23,CCDS54665.1,NM_002888.2,gencode_basic
192894,360,462663,37,ENST00000462663,1,Ensembl,93,n,40,,,
62493,361,546707,37,ENST00000546707,1,Ensembl,93,y,13,,,gencode_basic
155420,362,583916,37,ENST00000583916,1,Ensembl,93,y,29,,,gencode_basic
7676,363,474728,37,ENST00000474728,1,Ensembl,93,n,1,,,
23251,363,367924,37,ENST00000367924,1,Ensembl,93,n,23,,,gencode_basic
62571,363,103335,37,ENST00000271469,3,Ensembl,93,n,23,,,gencode_basic
91515,363,486089,37,ENST00000486089,1,Ensembl,93,n,1,,,
91001,363,367925,37,ENST00000367925,1,Ensembl,93,n,23,,,gencode_basic
111711,363,476240,37,ENST00000476240,1,Ensembl,93,n,40,,,
185902,363,891,37,ENST00000367926,4,Ensembl,93,y,23,CCDS1240.1,NM_003115.4,gencode_basic
187515,364,384853,37,ENST00000384853,1,Ensembl,93,y,10,,,gencode_basic
154900,365,390329,37,ENST00000390329,3,Ensembl,93,y,40,,,gencode_basic
77103,366,447140,37,ENST00000447140,1,Ensembl,93,n,24,,,gencode_basic
96723,366,566127,37,ENST00000566127,1,Ensembl,93,y,24,,,gencode_basic
113897,367,519764,37,ENST00000519764,1,Ensembl,93,y,45,,,gencode_basic
63888,368,67145,37,ENST00000361085,5,Ensembl,93,y,23,CCDS31183.1,NM_003421.2,gencode_basic
82201,368,479469,37,ENST00000479469,1,Ensembl,93,n,40,,,
115097,368,351773,37,ENST00000351773,3,Ensembl,93,n,23,CCDS31183.1,NM_001007094.2,gencode_basic
128063,368,477790,37,ENST00000477790,1,Ensembl,93,n,40,,,
163102,368,498773,37,ENST00000498773,1,Ensembl,93,n,40,,,
43207,369,504861,37,ENST00000504861,2,Ensembl,93,y,29,,,gencode_basic
84252,369,521230,37,ENST00000521230,1,Ensembl,93,n,29,,,gencode_basic
96209,369,521148,37,ENST00000521148,1,Ensembl,93,n,29,,,gencode_basic
144316,370,435535,37,ENST00000435535,1,Ensembl,93,y,13,,,gencode_basic
2358,371,527385,37,ENST00000527385,1,Ensembl,93,n,14,,,cds_start_NF
27029,371,529741,37,ENST00000529741,1,Ensembl,93,n,1,,,
37616,371,530086,37,ENST00000530086,1,Ensembl,93,n,1,,,
78216,371,533255,37,ENST00000533255,1,Ensembl,93,n,1,,,
78552,371,532525,37,ENST00000532525,1,Ensembl,93,n,23,,,cds_end_NF
78579,371,533609,37,ENST00000533609,1,Ensembl,93,n,14,,,cds_start_NF
116987,371,107011,37,ENST00000393505,4,Ensembl,93,n,23,,,gencode_basic
131421,371,531012,37,ENST00000531012,1,Ensembl,93,n,1,,,
138877,371,524400,37,ENST00000524400,1,Ensembl,93,n,14,,,cds_start_NF
147421,371,67455,37,ENST00000360025,3,Ensembl,93,n,23,CCDS31640.1,NM_020251.3,gencode_basic
150750,371,532447,37,ENST00000532447,1,Ensembl,93,n,23,,,cds_start_NF
150328,371,420843,37,ENST00000420843,2,Ensembl,93,y,23,CCDS44684.1,NM_004041.4,gencode_basic
194550,371,529280,37,ENST00000529280,1,Ensembl,93,n,1,,,
148027,372,567122,37,ENST00000567122,1,Ensembl,93,y,29,,,gencode_basic
13381,373,66096,37,ENST00000216039,5,Ensembl,93,y,23,CCDS13976.1,NM_014876.5,gencode_basic
22003,373,493939,37,ENST00000493939,1,Ensembl,93,n,40,,,
24838,373,456626,37,ENST00000456626,1,Ensembl,93,n,23,,,cds_end_NF
28060,373,412832,37,ENST00000412832,1,Ensembl,93,n,23,,,cds_end_NF
77002,373,482442,37,ENST00000482442,1,Ensembl,93,n,1,,,
86136,373,427389,37,ENST00000427389,1,Ensembl,93,n,23,,,cds_end_NF
108295,373,490169,37,ENST00000490169,1,Ensembl,93,n,40,,,
126275,373,545590,37,ENST00000545590,1,Ensembl,93,n,23,,,cds_start_NF
148251,373,417712,37,ENST00000417712,1,Ensembl,93,n,23,,,cds_end_NF
174785,373,462610,37,ENST00000462610,1,Ensembl,93,n,40,,,
113079,374,516986,37,ENST00000516986,1,Ensembl,93,y,32,,NR_046930.1,gencode_basic
118721,375,536597,37,ENST00000536597,2,Ensembl,93,y,13,,,gencode_basic
139038,376,411011,37,ENST00000411011,2,Ensembl,93,y,10,,,gencode_basic
40425,377,582046,37,ENST00000582046,1,Ensembl,93,y,13,,,gencode_basic
10097,378,453619,37,ENST00000453619,2,Ensembl,93,n,23,,,gencode_basic
20515,378,417115,37,ENST00000417115,2,Ensembl,93,n,23,CCDS64682.1,NM_001281447.1,gencode_basic
20361,378,59108,37,ENST00000405086,2,Ensembl,93,y,23,CCDS5576.1,NM_173537.3,gencode_basic
22829,378,361071,37,ENST00000361071,5,Ensembl,93,n,23,,,gencode_basic
106607,378,457594,37,ENST00000457594,2,Ensembl,93,n,1,,,
125770,378,451013,37,ENST00000451013,2,Ensembl,93,n,23,,,gencode_basic
189760,378,484624,37,ENST00000484624,1,Ensembl,93,n,1,,,
167038,379,416575,37,ENST00000416575,1,Ensembl,93,y,29,,,gencode_basic
117653,380,457217,37,ENST00000457217,1,Ensembl,93,y,45,,,gencode_basic
92299,381,440080,37,ENST00000440080,1,Ensembl,93,y,13,,,gencode_basic
188846,382,507042,37,ENST00000507042,1,Ensembl,93,y,13,,,gencode_basic
174110,383,369123,37,ENST00000369123,3,Ensembl,93,y,45,,,gencode_basic
158295,384,442564,37,ENST00000442564,1,Ensembl,93,y,13,,,gencode_basic
118237,385,356922,37,ENST00000356922,4,Ensembl,93,y,23,CCDS9508.1,NM_206937.1,gencode_basic
130735,385,727,37,ENST00000405925,1,Ensembl,93,n,23,CCDS9508.1,NM_001098268.1,gencode_basic
182682,385,442234,37,ENST00000442234,1,Ensembl,93,n,23,CCDS9508.1,,gencode_basic
16509,386,346249,37,ENST00000346249,4,Ensembl,93,n,23,CCDS13540.1,NM_003288.3,gencode_basic
24717,386,474176,37,ENST00000474176,2,Ensembl,93,n,1,,,
36993,386,348257,37,ENST00000348257,5,Ensembl,93,n,23,CCDS13541.1,NM_199359.2,gencode_basic
35696,386,358548,37,ENST00000358548,4,Ensembl,93,n,23,CCDS13545.1,NM_199363.2,gencode_basic
38965,386,351424,37,ENST00000351424,4,Ensembl,93,n,23,CCDS13543.1,NM_199361.2,gencode_basic
79419,386,369927,37,ENST00000369927,4,Ensembl,93,n,23,CCDS58785.1,NM_001243892.1,gencode_basic
139064,386,352482,37,ENST00000352482,4,Ensembl,93,n,23,CCDS13544.1,NM_199362.2,gencode_basic
165826,386,65754,37,ENST00000217121,5,Ensembl,93,y,23,CCDS13542.1,NM_199360.2,gencode_basic
64818,387,393781,37,ENST00000393781,2,Ensembl,93,y,13,,,gencode_basic
194361,388,454131,37,ENST00000454131,1,Ensembl,93,y,45,,,gencode_basic
39129,389,61497,37,ENST00000227348,4,Ensembl,93,y,23,CCDS8437.1,NM_019604.2,gencode_basic
173187,389,533416,37,ENST00000533416,1,Ensembl,93,n,1,,,
191037,389,102599,37,ENST00000533709,1,Ensembl,93,n,23,,,gencode_basic
71119,390,496829,37,ENST00000496829,1,Ensembl,93,y,45,,,gencode_basic
19835,391,94401,37,ENST00000268485,3,Ensembl,93,n,23,CCDS10904.1,NM_052858.5,gencode_basic
99022,391,567501,37,ENST00000567501,1,Ensembl,93,n,23,,,gencode_basic
107967,391,561682,37,ENST00000561682,1,Ensembl,93,n,40,,,
124930,391,63560,37,ENST00000299952,4,Ensembl,93,y,23,CCDS32478.1,NM_001271329.1,gencode_basic
149786,391,567566,37,ENST00000567566,1,Ensembl,93,n,23,,,gencode_basic
153010,391,565261,37,ENST00000565261,1,Ensembl,93,n,23,CCDS59270.1,,gencode_basic
101698,392,590280,37,ENST00000590280,1,Ensembl,93,y,45,,,gencode_basic
110226,393,94082,37,ENST00000434752,2,Ensembl,93,y,23,CCDS54909.1,NM_001161546.1,gencode_basic
20839,394,510349,37,ENST00000510349,1,Ensembl,93,y,45,,,gencode_basic
106664,395,422463,37,ENST00000422463,1,Ensembl,93,y,13,,,gencode_basic
55705,396,582036,37,ENST00000582036,1,Ensembl,93,n,23,CCDS58589.1,NM_023036.4,gencode_basic
67575,396,307504,37,ENST00000307504,5,Ensembl,93,n,23,,,gencode_basic
102389,396,579490,37,ENST00000579490,1,Ensembl,93,n,23,,,gencode_basic
125921,396,64240,37,ENST00000311014,6,Ensembl,93,n,23,CCDS11697.1,,gencode_basic
145270,396,579312,37,ENST00000579312,1,Ensembl,93,n,1,,,
159172,396,579055,37,ENST00000579055,1,Ensembl,93,n,14,,,
191291,396,446837,37,ENST00000446837,2,Ensembl,93,y,23,CCDS11697.1,,gencode_basic
20424,397,537169,37,ENST00000537169,1,Ensembl,93,n,23,CCDS14489.1,NM_177948.2,gencode_basic
63483,397,467808,37,ENST00000467808,1,Ensembl,93,n,40,,,
69380,397,479298,37,ENST00000479298,1,Ensembl,93,n,23,,,cds_end_NF
71117,397,471229,37,ENST00000471229,2,Ensembl,93,n,23,CCDS14489.1,NM_177947.2,gencode_basic
79274,397,5866,37,ENST00000341189,4,Ensembl,93,y,23,CCDS14489.1,NM_016607.3,gencode_basic
78795,397,477980,37,ENST00000477980,2,Ensembl,93,n,40,,,
161309,397,491568,37,ENST00000491568,2,Ensembl,93,n,23,,,cds_end_NF
158602,398,392794,37,ENST00000392794,3,Ensembl,93,y,13,,,gencode_basic
78455,399,912,37,ENST00000200135,3,Ensembl,93,y,23,CCDS8363.1,NM_004724.3,gencode_basic
126662,399,538209,37,ENST00000538209,1,Ensembl,93,n,14,,,
170507,399,535142,37,ENST00000535142,1,Ensembl,93,n,14,,,
161944,400,512748,37,ENST00000512748,1,Ensembl,93,y,45,,,gencode_basic
118387,401,60873,37,ENST00000331289,4,Ensembl,93,y,23,CCDS7732.1,NM_005170.2,gencode_basic
28771,402,560378,37,ENST00000560378,1,Ensembl,93,y,3,,,gencode_basic
183455,403,546944,37,ENST00000546944,1,Ensembl,93,y,13,,,gencode_basic
44539,404,569288,37,ENST00000569288,1,Ensembl,93,y,29,,,gencode_basic
17349,405,274901,37,ENST00000274901,4,Ensembl,93,n,23,CCDS43474.1,NM_001042406.1,gencode_basic
31502,405,515546,37,ENST00000515546,1,Ensembl,93,n,14,,,
61407,405,370852,37,ENST00000370852,2,Ensembl,93,n,14,,NM_001287746.1,
82167,405,75531,37,ENST00000398661,2,Ensembl,93,y,23,CCDS43475.1,NM_019036.2,gencode_basic
81506,405,108092,37,ENST00000358072,5,Ensembl,93,n,23,,,gencode_basic
103279,405,508459,37,ENST00000508459,1,Ensembl,93,n,23,,,gencode_basic
121409,405,308161,37,ENST00000308161,4,Ensembl,93,n,23,,,gencode_basic
130447,405,507223,37,ENST00000507223,1,Ensembl,93,n,40,,,
169018,405,428842,37,ENST00000428842,1,Ensembl,93,n,23,,,gencode_basic
174241,405,370850,37,ENST00000370850,2,Ensembl,93,n,23,,,gencode_basic
77949,406,364930,37,ENST00000364930,1,Ensembl,93,y,19,,,gencode_basic
62142,407,106906,37,ENST00000596691,1,Ensembl,93,y,23,,,gencode_basic
16561,408,107295,37,ENST00000497986,1,Ensembl,93,n,23,CCDS320.1,NM_178190.2,gencode_basic
38901,408,468425,37,ENST00000468425,2,Ensembl,93,n,23,,,gencode_basic
128194,408,465645,37,ENST00000465645,1,Ensembl,93,n,23,CCDS44096.1,NM_178191.2,gencode_basic
141000,408,54653,37,ENST00000335514,5,Ensembl,93,y,23,CCDS319.1,NM_016311.4,gencode_basic
74316,409,426027,37,ENST00000426027,1,Ensembl,93,y,13,,,gencode_basic
7074,410,554385,37,ENST00000554385,1,Ensembl,93,y,13,,,gencode_basic
9669,411,75739,37,ENST00000373521,2,Ensembl,93,y,23,CCDS43972.1,NM_001042506.1,gencode_basic
190641,411,538388,37,ENST00000538388,1,Ensembl,93,n,23,CCDS43972.1,,gencode_basic
22122,412,554576,37,ENST00000554576,2,Ensembl,93,y,13,,,gencode_basic
114552,413,477387,37,ENST00000477387,1,Ensembl,93,y,13,,,gencode_basic
